match_id,date,gender,competition,competition_id,stage,team_a,team_b,team_a_score,team_b_score,sets_a,sets_b,winner,venue,country_host,neutral,source,source_match_id,tournament_no,no_in_tournament,elo_a_pre,elo_b_pre,elo_pred_a,elo_a_post,elo_b_post,a_matches_played,a_current_streak,a_days_since_last,a_win_rate_last5,a_set_margin_avg_last5,a_win_rate_last10,a_set_margin_avg_last10,b_matches_played,b_current_streak,b_days_since_last,b_win_rate_last5,b_set_margin_avg_last5,b_win_rate_last10,b_set_margin_avg_last10,h2h_matches_played,h2h_win_rate_a,competition_importance,stage_importance,match_importance,tournament_progress,elo_diff,matches_played_diff,current_streak_diff,days_since_last_diff,win_rate_last5_diff,set_margin_avg_last5_diff,win_rate_last10_diff,set_margin_avg_last10_diff
fivb_vis:9057,2018-09-09,men,World Championship,WCH_MEN,other,BGR,FIN,75,62,3,0,team_a,Palace Culture & Sport,,True,fivb_vis,9057,1028,1,1603.2973450711536,1527.5457534874067,0.6073200977035248,1615.863101944641,1514.9799966139194,75,1,77.0,0.6,0.4,0.4,-0.5,16,1,1456.0,0.4,-0.2,0.4,-0.5,1,0.0,5.0,1.0,5.0,0.010638297872340425,75.75159158374686,59,0,-1379.0,0.19999999999999996,0.6000000000000001,0.0,0.0
fivb_vis:9058,2018-09-09,men,World Championship,WCH_MEN,other,ITA,JPN,75,64,3,0,team_a,Foro Italico,,True,fivb_vis,9058,1028,2,1734.626619494275,1509.01109364012,0.7856240913857897,1741.4866485699297,1502.1510645644653,97,-1,77.0,0.4,-0.8,0.4,-0.5,98,-3,77.0,0.2,-1.8,0.4,-1.2,6,0.8333333333333334,5.0,1.0,5.0,0.02127659574468085,225.61552585415507,-1,2,0.0,0.2,1.0,0.0,0.7
fivb_vis:9059,2018-09-12,men,World Championship,WCH_MEN,other,FRA,CHN,75,58,3,0,team_a,Bulstrad Arena,,True,fivb_vis,9059,1028,3,1815.5050189628694,1455.6761441416854,0.8880863619780907,1819.0862553795705,1452.0949077249843,70,-1,66.0,0.8,1.0,0.8,1.0,72,-2,80.0,0.2,-1.6,0.2,-1.8,3,0.6666666666666666,5.0,1.0,5.0,0.031914893617021274,359.82887482118394,-2,1,-14.0,0.6000000000000001,2.6,0.6000000000000001,2.8
fivb_vis:9060,2018-09-12,men,World Championship,WCH_MEN,other,CMR,TUN,78,67,3,0,team_a,Palaflorio,,True,fivb_vis,9060,1028,4,1445.579572475539,1307.9760899180403,0.6882840627792866,1455.5544824666017,1298.0011799269776,13,-7,1466.0,0.0,-2.4,0.1,-2.0,50,2,829.0,0.4,-1.2,0.2,-1.9,0,,5.0,1.0,5.0,0.0425531914893617,137.60348255749864,-37,-9,637.0,-0.4,-1.2,-0.1,-0.10000000000000009
fivb_vis:9061,2018-09-12,men,World Championship,WCH_MEN,other,NLD,CAN,56,75,0,3,team_b,Bulstrad Arena,,True,fivb_vis,9061,1028,5,1532.0236611430805,1657.6230598373822,0.32673088834356356,1521.5682727160865,1668.0784482643762,6,-1,3314.0,0.6,0.6,0.6666666666666666,0.8333333333333334,101,-3,11.0,0.4,-0.6,0.4,-0.4,0,,5.0,1.0,5.0,0.05319148936170213,-125.59939869430173,-95,2,3303.0,0.19999999999999996,1.2,0.2666666666666666,1.2333333333333334
fivb_vis:9062,2018-09-12,men,World Championship,WCH_MEN,other,IRN,PRI,75,51,3,0,team_a,Palace Culture & Sport,,True,fivb_vis,9062,1028,6,1661.4790065886896,1524.4700492789839,0.6875493252291514,1671.4774281813568,1514.4716276863167,101,3,80.0,0.6,0.2,0.5,0.2,77,-2,10.0,0.6,0.6,0.6,0.7,2,1.0,5.0,1.0,5.0,0.06382978723404255,137.0089573097057,24,5,70.0,0.0,-0.39999999999999997,-0.09999999999999998,-0.49999999999999994
fivb_vis:9063,2018-09-12,men,World Championship,WCH_MEN,other,DOM,SVN,68,97,1,3,team_b,Mandela Forum,,True,fivb_vis,9063,1028,7,1540.0416198804837,1464.0665174930784,0.6076268942885956,1520.5975592632487,1483.5105781103134,30,-2,11.0,0.2,-1.8,0.4,-0.6,7,-4,3314.0,0.2,-1.0,0.2857142857142857,-0.5714285714285714,0,,5.0,1.0,5.0,0.07446808510638298,75.97510238740529,23,2,-3303.0,0.0,-0.8,0.11428571428571432,-0.02857142857142858
fivb_vis:9064,2018-09-12,men,World Championship,WCH_MEN,other,AUS,RUS,57,75,0,3,team_b,Palaflorio,,True,fivb_vis,9064,1028,8,1501.4358834833988,1890.1687920404497,0.09641342245971568,1498.3506539646878,1893.2540215591607,83,-3,80.0,0.4,-0.8,0.4,-0.7,111,4,66.0,0.8,1.6,0.9,2.3,4,0.0,5.0,1.0,5.0,0.0851063829787234,-388.7329085570509,-28,-7,14.0,-0.4,-2.4000000000000004,-0.5,-3.0
fivb_vis:9065,2018-09-12,men,World Championship,WCH_MEN,other,BRA,EGY,75,59,3,0,team_a,Monbat Arena,,True,fivb_vis,9065,1028,9,1798.601145129132,1323.3392693370843,0.9391079194157985,1800.5496917078265,1321.3907227583898,111,-1,10.0,0.8,2.0,0.5,0.3,70,-3,758.0,0.2,-1.8,0.3,-1.5,5,1.0,5.0,1.0,5.0,0.09574468085106383,475.2618757920477,41,2,-748.0,0.6000000000000001,3.8,0.2,1.8
fivb_vis:9066,2018-09-12,men,World Championship,WCH_MEN,other,CUB,POL,76,96,1,3,team_b,Palace Culture & Sport,,True,fivb_vis,9066,1028,10,1666.9025244510092,1777.5563457666874,0.3459307553338024,1655.8327402803275,1788.6261299373691,90,1,10.0,0.8,1.4,0.9,2.1,104,-2,69.0,0.4,-0.2,0.4,-0.5,3,0.3333333333333333,5.0,1.0,5.0,0.10638297872340426,-110.65382131567821,-14,3,-59.0,0.4,1.5999999999999999,0.5,2.6
fivb_vis:9067,2018-09-12,men,World Championship,WCH_MEN,other,BEL,ARG,97,82,3,1,team_a,Mandela Forum,,True,fivb_vis,9067,1028,11,1446.7095022554543,1684.7296200473897,0.20259497662627293,1472.2264630034135,1659.2126592994305,12,-3,1466.0,0.2,-0.6,0.2,-1.0,102,7,10.0,1.0,2.2,0.7,1.0,0,,5.0,1.0,5.0,0.11702127659574468,-238.0201177919355,-90,-10,1456.0,-0.8,-2.8000000000000003,-0.49999999999999994,-2.0
fivb_vis:9068,2018-09-12,men,World Championship,WCH_MEN,other,USA,SRB,101,94,3,2,team_a,Palaflorio,,True,fivb_vis,9068,1028,12,1809.6445017557917,1709.9661285749455,0.639638352873362,1821.176074463844,1698.434555866893,134,2,11.0,0.6,0.6,0.6,0.8,71,-2,68.0,0.6,0.2,0.6,0.2,6,0.6666666666666666,5.0,1.0,5.0,0.1276595744680851,99.67837318084617,63,4,-57.0,0.0,0.39999999999999997,0.0,0.6000000000000001
fivb_vis:9069,2018-09-13,men,World Championship,WCH_MEN,other,EGY,CAN,72,82,0,3,team_b,Bulstrad Arena,,True,fivb_vis,9069,1028,13,1321.3907227583898,1668.0784482643762,0.11965566387975003,1317.5617415142378,1671.9074295085281,71,-4,1.0,0.2,-1.8,0.3,-1.5,102,1,1.0,0.4,-0.4,0.5,0.2,2,0.0,5.0,1.0,5.0,0.13829787234042554,-346.68772550598646,-31,-5,0.0,-0.2,-1.4,-0.2,-1.7
fivb_vis:9070,2018-09-13,men,World Championship,WCH_MEN,other,PRI,POL,41,75,0,3,team_b,Palace Culture & Sport,,True,fivb_vis,9070,1028,14,1514.4716276863167,1788.6261299373691,0.1710562039258731,1508.9978291606888,1794.099928462997,78,-3,1.0,0.4,-0.4,0.6,0.7,105,1,1.0,0.4,-0.4,0.4,-0.6,2,0.0,5.0,1.0,5.0,0.14893617021276595,-274.15450225105246,-27,-4,0.0,0.0,0.0,0.19999999999999996,1.2999999999999998
fivb_vis:9071,2018-09-13,men,World Championship,WCH_MEN,other,DOM,JPN,52,75,0,3,team_b,Mandela Forum,,True,fivb_vis,9071,1028,15,1520.5975592632487,1502.1510645644653,0.5265217238381825,1503.748864100427,1518.999759727287,31,-3,1.0,0.2,-1.6,0.3,-1.1,99,-4,4.0,0.2,-1.8,0.3,-1.6,0,,5.0,1.0,5.0,0.1595744680851064,18.446494698783454,-68,1,-3.0,0.0,0.19999999999999996,0.0,0.5
fivb_vis:9072,2018-09-13,men,World Championship,WCH_MEN,other,AUS,USA,103,110,2,3,team_b,Palaflorio,,True,fivb_vis,9072,1028,16,1498.3506539646878,1821.176074463844,0.1348975308115738,1494.0339329787175,1825.4927954498144,84,-4,1.0,0.2,-1.8,0.4,-0.9,135,3,1.0,0.6,0.2,0.6,0.6,4,0.0,5.0,1.0,5.0,0.1702127659574468,-322.8254204991563,-51,-7,0.0,-0.39999999999999997,-2.0,-0.19999999999999996,-1.5
fivb_vis:9073,2018-09-13,men,World Championship,WCH_MEN,other,BRA,FRA,109,102,3,2,team_a,Bulstrad Arena,,True,fivb_vis,9073,1028,17,1800.5496917078265,1819.0862553795705,0.4733490229693763,1817.4025229728065,1802.2334241145904,112,1,1.0,0.8,2.0,0.6,0.9,71,1,1.0,0.8,1.0,0.8,1.0,5,0.4,5.0,1.0,5.0,0.18085106382978725,-18.536563671744034,41,0,0.0,0.0,1.0,-0.20000000000000007,-0.09999999999999998
fivb_vis:9074,2018-09-13,men,World Championship,WCH_MEN,other,IRN,BGR,97,86,3,1,team_a,Palace Culture & Sport,,True,fivb_vis,9074,1028,18,1671.4774281813568,1615.863101944641,0.579358808622918,1684.9379463054233,1602.4025838205744,102,4,1.0,0.8,1.0,0.6,0.7,76,2,4.0,0.6,0.4,0.5,0.1,2,0.5,5.0,1.0,5.0,0.19148936170212766,55.6143262367159,26,2,-3.0,0.20000000000000007,0.6,0.09999999999999998,0.6
fivb_vis:9075,2018-09-13,men,World Championship,WCH_MEN,other,ITA,BEL,75,53,3,0,team_a,Mandela Forum,,True,fivb_vis,9075,1028,19,1741.4866485699297,1472.2264630034135,0.8249117420805026,1747.0894728233536,1466.6236387499896,98,1,4.0,0.4,-0.4,0.5,0.1,13,1,1.0,0.4,0.0,0.3,-0.5,1,1.0,5.0,1.0,5.0,0.20212765957446807,269.26018556651616,85,0,3.0,0.0,-0.4,0.2,0.6
fivb_vis:9076,2018-09-13,men,World Championship,WCH_MEN,other,CMR,SRB,61,80,0,3,team_b,Palaflorio,,True,fivb_vis,9076,1028,20,1455.5544824666017,1698.434555866893,0.19811300543601013,1449.2148662926493,1704.7741720408453,14,1,1.0,0.2,-1.2,0.2,-1.4,72,-3,1.0,0.4,-0.6,0.5,-0.2,1,0.0,5.0,1.0,5.0,0.2127659574468085,-242.8800734002914,-58,4,0.0,-0.2,-0.6,-0.3,-1.2
fivb_vis:9077,2018-09-14,men,World Championship,WCH_MEN,other,CHN,NLD,72,98,1,3,team_b,Monbat Arena,,True,fivb_vis,9077,1028,21,1452.0949077249843,1521.5682727160865,0.4013313599244965,1439.2523042074004,1534.4108762336705,73,-3,2.0,0.2,-1.8,0.1,-2.2,7,-2,2.0,0.4,-0.6,0.5714285714285714,0.2857142857142857,0,,5.0,1.0,5.0,0.22340425531914893,-69.47336499110224,66,-1,0.0,-0.2,-1.2000000000000002,-0.4714285714285714,-2.4857142857142858
fivb_vis:9078,2018-09-14,men,World Championship,WCH_MEN,other,FIN,CUB,95,79,3,1,team_a,Palace Culture & Sport,,True,fivb_vis,9078,1028,22,1514.9799966139194,1655.8327402803275,0.3077171560317219,1537.1330476209043,1633.6796892733425,17,-1,5.0,0.2,-1.4,0.4,-0.5,91,-1,2.0,0.6,0.4,0.8,1.6,1,1.0,5.0,1.0,5.0,0.23404255319148937,-140.85274366640806,-74,0,3.0,-0.39999999999999997,-1.7999999999999998,-0.4,-2.1
fivb_vis:9079,2018-09-14,men,World Championship,WCH_MEN,other,JPN,SVN,78,97,1,3,team_b,Mandela Forum,,True,fivb_vis,9079,1028,23,1518.999759727287,1483.5105781103134,0.5508961470935129,1501.3710830202947,1501.1392548173058,100,1,1.0,0.2,-1.4,0.4,-1.0,8,1,2.0,0.2,-1.2,0.375,-0.25,0,,5.0,1.0,5.0,0.24468085106382978,35.48918161697361,92,0,-1.0,0.0,-0.19999999999999996,0.025000000000000022,-0.75
fivb_vis:9080,2018-09-14,men,World Championship,WCH_MEN,other,AUS,CMR,96,84,3,1,team_a,Palaflorio,,True,fivb_vis,9080,1028,24,1494.0339329787175,1449.2148662926493,0.5641444088071305,1507.9813118968893,1435.2674873744775,85,-5,1.0,0.0,-2.4,0.4,-0.7,15,-1,1.0,0.2,-1.4,0.2,-1.4,2,0.5,5.0,1.0,5.0,0.2553191489361702,44.819066686068254,70,-4,0.0,-0.2,-1.0,0.2,0.7
fivb_vis:9081,2018-09-14,men,World Championship,WCH_MEN,other,FRA,EGY,75,61,3,0,team_a,Monbat Arena,,True,fivb_vis,9081,1028,25,1802.2334241145904,1317.5617415142378,0.9421327436931659,1804.0851763164092,1315.709989312419,72,-1,1.0,0.6,0.6,0.7,0.6,72,-5,1.0,0.0,-3.0,0.3,-1.5,1,1.0,5.0,1.0,5.0,0.26595744680851063,484.6716826003526,0,4,0.0,0.6,3.6,0.39999999999999997,2.1
fivb_vis:9082,2018-09-14,men,World Championship,WCH_MEN,other,BGR,PRI,75,55,3,0,team_a,Palace Culture & Sport,,True,fivb_vis,9082,1028,26,1602.4025838205744,1508.9978291606888,0.6312727920210425,1614.201854475901,1497.1985585053621,77,-1,1.0,0.4,-0.2,0.4,-0.4,79,-4,1.0,0.2,-1.6,0.5,0.1,1,1.0,5.0,1.0,5.0,0.2765957446808511,93.40475465988561,-2,3,0.0,0.2,1.4000000000000001,-0.09999999999999998,-0.5
fivb_vis:9083,2018-09-14,men,World Championship,WCH_MEN,other,ARG,DOM,76,54,3,0,team_a,Mandela Forum,,True,fivb_vis,9083,1028,27,1659.2126592994305,1503.748864100427,0.7099047612312691,1668.4957069400298,1494.4658164598277,103,-1,2.0,0.8,1.4,0.7,1.0,32,-4,1.0,0.2,-1.6,0.3,-1.1,0,,5.0,1.0,5.0,0.2872340425531915,155.46379519900347,71,3,1.0,0.6000000000000001,3.0,0.39999999999999997,2.1
fivb_vis:9084,2018-09-14,men,World Championship,WCH_MEN,other,RUS,TUN,75,44,3,0,team_a,Palaflorio,,True,fivb_vis,9084,1028,28,1893.2540215591607,1298.0011799269776,0.9685240880049075,1894.2612507430038,1296.9939507431345,112,5,2.0,1.0,2.8,0.9,2.3,51,-1,2.0,0.4,-1.2,0.2,-1.9,4,1.0,5.0,1.0,5.0,0.2978723404255319,595.2528416321832,61,6,0.0,0.6,4.0,0.7,4.199999999999999
fivb_vis:9085,2018-09-15,men,World Championship,WCH_MEN,other,CAN,CHN,96,89,3,1,team_a,Monbat Arena,,True,fivb_vis,9085,1028,29,1671.9074295085281,1439.2523042074004,0.7923699594291903,1678.5515908067941,1432.6081429091344,103,2,2.0,0.4,-0.4,0.6,0.6,74,-4,1.0,0.2,-1.6,0.1,-2.1,3,1.0,5.0,1.0,5.0,0.30851063829787234,232.65512530112778,29,6,1.0,0.2,1.2000000000000002,0.5,2.7
fivb_vis:9086,2018-09-15,men,World Championship,WCH_MEN,other,CUB,IRN,84,92,1,3,team_b,Palace Culture & Sport,,True,fivb_vis,9086,1028,30,1633.6796892733425,1684.9379463054233,0.4267640209700166,1620.023240602302,1698.594394976464,92,-2,1.0,0.4,-0.2,0.7,1.1,103,5,2.0,1.0,2.0,0.6,0.6,3,0.6666666666666666,5.0,1.0,5.0,0.3191489361702128,-51.25825703208079,-11,-7,-1.0,-0.6,-2.2,0.09999999999999998,0.5000000000000001
fivb_vis:9087,2018-09-15,men,World Championship,WCH_MEN,other,BEL,SVN,105,108,2,3,team_b,Mandela Forum,,True,fivb_vis,9087,1028,31,1466.6236387499896,1501.1392548173058,0.4504908008738893,1452.2079331220252,1515.5549604452701,14,-1,2.0,0.2,-1.2,0.2,-1.1,9,2,1.0,0.4,-0.4,0.4444444444444444,0.0,0,,5.0,1.0,5.0,0.32978723404255317,-34.51561606731616,5,-3,1.0,-0.2,-0.7999999999999999,-0.2444444444444444,-1.1
fivb_vis:9088,2018-09-15,men,World Championship,WCH_MEN,other,SRB,TUN,95,86,3,1,team_a,Palaflorio,,True,fivb_vis,9088,1028,32,1704.7741720408453,1296.9939507431345,0.9127250851967819,1707.5669693145483,1294.2011534694316,73,1,2.0,0.4,-0.4,0.6,0.4,52,-2,1.0,0.4,-1.2,0.2,-1.9,1,1.0,5.0,1.0,5.0,0.3404255319148936,407.7802212977108,21,3,1.0,0.0,0.7999999999999999,0.39999999999999997,2.3
fivb_vis:9089,2018-09-15,men,World Championship,WCH_MEN,other,NLD,BRA,96,86,3,1,team_a,Monbat Arena,,True,fivb_vis,9089,1028,33,1534.4108762336705,1817.4025229728065,0.16396316583918774,1561.1640549268166,1790.6493442796605,8,1,1.0,0.4,-0.4,0.625,0.5,113,2,2.0,0.8,1.6,0.7,1.1,0,,5.0,1.0,5.0,0.35106382978723405,-282.99164673913606,-105,-1,-1.0,-0.4,-2.0,-0.07499999999999996,-0.6000000000000001
fivb_vis:9090,2018-09-15,men,World Championship,WCH_MEN,other,POL,FIN,101,79,3,1,team_a,Palace Culture & Sport,,True,fivb_vis,9090,1028,34,1794.099928462997,1537.1330476209043,0.8144547786697303,1800.0373755455657,1531.1956005383356,106,2,2.0,0.6,0.6,0.4,-0.5,18,1,1.0,0.4,-0.4,0.4,-0.4,0,,5.0,1.0,5.0,0.3617021276595745,256.9668808420927,88,1,1.0,0.19999999999999996,1.0,0.0,-0.09999999999999998
fivb_vis:9091,2018-09-15,men,World Championship,WCH_MEN,other,ITA,ARG,100,89,3,1,team_a,Mandela Forum,,True,fivb_vis,9091,1028,35,1747.0894728233536,1668.4957069400298,0.6112149516354308,1759.5305943710198,1656.0545853923636,99,2,2.0,0.6,0.6,0.6,0.5,104,1,1.0,0.8,1.4,0.8,1.4,6,0.6666666666666666,5.0,1.0,5.0,0.3723404255319149,78.59376588332384,-5,1,1.0,-0.20000000000000007,-0.7999999999999999,-0.20000000000000007,-0.8999999999999999
fivb_vis:9092,2018-09-15,men,World Championship,WCH_MEN,other,USA,RUS,95,91,3,1,team_a,Palaflorio,,True,fivb_vis,9092,1028,36,1825.4927954498144,1894.2612507430038,0.4023066911053953,1844.6189813344417,1875.1350648583764,136,4,2.0,0.8,0.8,0.6,0.4,113,6,1.0,1.0,3.0,0.9,2.3,9,0.3333333333333333,5.0,1.0,5.0,0.3829787234042553,-68.76845529318939,23,-2,1.0,-0.19999999999999996,-2.2,-0.30000000000000004,-1.9
fivb_vis:9093,2018-09-16,men,World Championship,WCH_MEN,other,CHN,EGY,96,96,1,3,team_b,Monbat Arena,,True,fivb_vis,9093,1028,37,1432.6081429091344,1315.709989312419,0.6621566571193573,1411.419129881315,1336.8990023402384,75,-5,1.0,0.0,-2.4,0.1,-2.0,73,-6,2.0,0.0,-3.0,0.2,-1.9,3,0.6666666666666666,5.0,1.0,5.0,0.39361702127659576,116.89815359671525,2,1,-1.0,0.0,0.6000000000000001,-0.1,-0.10000000000000009
fivb_vis:9094,2018-09-16,men,World Championship,WCH_MEN,other,PRI,FIN,106,113,2,3,team_b,Palace Culture & Sport,,True,fivb_vis,9094,1028,38,1497.1985585053621,1531.1956005383356,0.45122988049334156,1482.7592023295751,1545.6349567141226,80,-5,2.0,0.0,-2.6,0.4,-0.5,19,-1,1.0,0.4,-0.2,0.3,-0.9,0,,5.0,1.0,5.0,0.40425531914893614,-33.99704203297347,61,-4,1.0,-0.4,-2.4,0.10000000000000003,0.4
fivb_vis:9095,2018-09-16,men,World Championship,WCH_MEN,other,JPN,BEL,81,89,1,3,team_b,Mandela Forum,,True,fivb_vis,9095,1028,39,1501.3710830202947,1452.2079331220252,0.5702829911384041,1483.1220273038657,1470.4569888384542,101,-1,2.0,0.2,-1.4,0.4,-0.9,15,-2,1.0,0.2,-1.0,0.2,-1.1,0,,5.0,1.0,5.0,0.4148936170212766,49.16314989826947,86,1,1.0,0.0,-0.3999999999999999,0.2,0.20000000000000007
fivb_vis:9096,2018-09-16,men,World Championship,WCH_MEN,other,CMR,USA,52,75,0,3,team_b,Palaflorio,,True,fivb_vis,9096,1028,40,1435.2674873744775,1844.6189813344417,0.08655709492329171,1432.497660336932,1847.3888083719871,16,-2,2.0,0.2,-1.2,0.1,-1.8,137,5,1.0,1.0,1.8,0.7,0.9,1,0.0,5.0,1.0,5.0,0.425531914893617,-409.3514939599643,-121,-7,1.0,-0.8,-3.0,-0.6,-2.7
fivb_vis:9097,2018-09-16,men,World Championship,WCH_MEN,other,NLD,FRA,107,107,3,2,team_a,Monbat Arena,,True,fivb_vis,9097,1028,41,1561.1640549268166,1804.0851763164092,0.19807546988793528,1586.8256398904027,1778.423591352823,9,2,1.0,0.6,0.4,0.6666666666666666,0.6666666666666666,73,1,2.0,0.6,0.6,0.7,0.8,0,,5.0,1.0,5.0,0.43617021276595747,-242.9211213895926,-64,1,-1.0,0.0,-0.19999999999999996,-0.033333333333333326,-0.13333333333333341
fivb_vis:9098,2018-09-16,men,World Championship,WCH_MEN,other,CUB,BGR,56,75,0,3,team_b,Palace Culture & Sport,,True,fivb_vis,9098,1028,42,1620.023240602302,1614.201854475901,0.5083768641798723,1603.755180948546,1630.469914129657,93,-3,1.0,0.2,-1.2,0.6,0.6,78,1,2.0,0.6,0.6,0.5,0.1,3,0.6666666666666666,5.0,1.0,5.0,0.44680851063829785,5.8213861264009665,15,-4,-1.0,-0.39999999999999997,-1.7999999999999998,0.09999999999999998,0.5
fivb_vis:9099,2018-09-16,men,World Championship,WCH_MEN,other,DOM,ITA,45,75,0,3,team_b,Mandela Forum,,True,fivb_vis,9099,1028,43,1494.4658164598277,1759.5305943710198,0.1786038168287457,1488.7504943213078,1765.2459165095397,33,-5,2.0,0.0,-2.8,0.2,-1.7,100,3,1.0,0.8,1.6,0.6,0.5,0,,5.0,1.0,5.0,0.4574468085106383,-265.0647779111921,-67,-8,1.0,-0.8,-4.4,-0.39999999999999997,-2.2
fivb_vis:9100,2018-09-16,men,World Championship,WCH_MEN,other,SRB,AUS,96,81,3,1,team_a,Palaflorio,,True,fivb_vis,9100,1028,44,1707.5669693145483,1507.9813118968893,0.7593112923072302,1715.2690079607169,1500.2792732507207,74,2,1.0,0.4,-0.4,0.7,0.9,86,1,2.0,0.2,-1.4,0.5,-0.3,3,1.0,5.0,1.0,5.0,0.46808510638297873,199.58565741765892,-12,1,-1.0,0.2,0.9999999999999999,0.19999999999999996,1.2
fivb_vis:9101,2018-09-17,men,World Championship,WCH_MEN,other,EGY,NLD,80,98,1,3,team_b,Monbat Arena,,True,fivb_vis,9101,1028,45,1336.8990023402384,1586.8256398904027,0.19174776849400607,1330.7630737484303,1592.9615684822109,74,1,1.0,0.2,-2.0,0.2,-1.9,10,3,1.0,0.6,0.0,0.7,0.7,0,,5.0,1.0,5.0,0.4787234042553192,-249.9266375501643,64,-2,0.0,-0.39999999999999997,-2.0,-0.49999999999999994,-2.5999999999999996
fivb_vis:9102,2018-09-17,men,World Championship,WCH_MEN,other,CUB,PRI,97,78,3,1,team_a,Palace Culture & Sport,,True,fivb_vis,9102,1028,46,1603.755180948546,1482.7592023295751,0.6674132834604949,1614.39795587781,1472.116427400311,94,-4,1.0,0.2,-1.4,0.5,0.0,81,-6,1.0,0.0,-2.4,0.3,-0.9,7,1.0,5.0,1.0,5.0,0.48936170212765956,120.99597861897087,13,2,0.0,0.2,1.0,0.2,0.9
fivb_vis:9103,2018-09-17,men,World Championship,WCH_MEN,other,BEL,DOM,75,48,3,0,team_a,Mandela Forum,,True,fivb_vis,9103,1028,47,1470.4569888384542,1488.7504943213078,0.47369783098615537,1487.2986582468973,1471.9088249128647,16,1,1.0,0.4,-0.2,0.3,-0.6,34,-6,1.0,0.0,-2.8,0.1,-2.3,0,,5.0,1.0,5.0,0.5,-18.29350548285356,-18,7,0.0,0.4,2.5999999999999996,0.19999999999999998,1.6999999999999997
fivb_vis:9104,2018-09-17,men,World Championship,WCH_MEN,other,RUS,CMR,80,59,3,0,team_a,Palaflorio,,True,fivb_vis,9104,1028,48,1875.1350648583764,1432.497660336932,0.9274407689482311,1877.456960252033,1430.1757649432755,114,-1,2.0,0.8,2.0,0.8,1.8,17,-3,1.0,0.2,-1.4,0.1,-2.0,1,1.0,5.0,1.0,5.0,0.5106382978723404,442.6374045214443,97,2,1.0,0.6000000000000001,3.4,0.7000000000000001,3.8
fivb_vis:9105,2018-09-17,men,World Championship,WCH_MEN,other,BRA,CAN,94,88,3,1,team_a,Monbat Arena,,True,fivb_vis,9105,1028,49,1790.6493442796605,1678.5515908067941,0.6559475106105825,1801.6590239401219,1667.5419111463327,114,-1,2.0,0.6,0.6,0.6,0.6,104,3,2.0,0.6,0.6,0.7,1.1,4,0.75,5.0,1.0,5.0,0.5212765957446809,112.09775347286632,10,-4,0.0,0.0,0.0,-0.09999999999999998,-0.5000000000000001
fivb_vis:9106,2018-09-17,men,World Championship,WCH_MEN,other,IRN,POL,63,75,0,3,team_b,Palace Culture & Sport,,True,fivb_vis,9106,1028,50,1698.594394976464,1800.0373755455657,0.35802357695959575,1687.1376405137569,1811.4941300082728,104,6,2.0,1.0,2.0,0.7,0.9,107,3,2.0,0.6,0.4,0.5,0.0,7,0.42857142857142855,5.0,1.0,5.0,0.5319148936170213,-101.44298056910179,-3,3,0.0,0.4,1.6,0.19999999999999996,0.9
fivb_vis:9107,2018-09-17,men,World Championship,WCH_MEN,other,ARG,SVN,114,102,3,2,team_a,Mandela Forum,,True,fivb_vis,9107,1028,51,1656.0545853923636,1515.5549604452701,0.6918496510508122,1665.9153965587377,1505.694149278896,105,-1,2.0,0.6,0.4,0.8,1.5,10,3,2.0,0.6,0.4,0.5,0.1,0,,5.0,1.0,5.0,0.5425531914893617,140.49962494709348,95,-4,0.0,0.0,0.0,0.30000000000000004,1.4
fivb_vis:9108,2018-09-17,men,World Championship,WCH_MEN,other,AUS,TUN,91,77,3,1,team_a,Palaflorio,,True,fivb_vis,9108,1028,52,1500.2792732507207,1294.2011534694316,0.7660752672807967,1507.7648646977352,1286.715562022417,87,-1,1.0,0.2,-1.4,0.4,-0.6,53,-3,2.0,0.4,-1.0,0.2,-1.8,2,1.0,5.0,1.0,5.0,0.5531914893617021,206.07811978128916,34,2,-1.0,-0.2,-0.3999999999999999,0.2,1.2000000000000002
fivb_vis:9109,2018-09-18,men,World Championship,WCH_MEN,other,CHN,BRA,60,75,0,3,team_b,Monbat Arena,,True,fivb_vis,9109,1028,53,1411.419129881315,1801.6590239401219,0.0956603244743987,1408.3579994981342,1804.7201543233027,76,-6,2.0,0.0,-2.2,0.1,-1.9,115,1,1.0,0.6,0.6,0.7,1.1,4,0.0,5.0,1.0,5.0,0.5638297872340425,-390.23989405880684,-39,-7,1.0,-0.6,-2.8000000000000003,-0.6,-3.0
fivb_vis:9110,2018-09-18,men,World Championship,WCH_MEN,other,FIN,IRN,104,110,2,3,team_b,Palace Culture & Sport,,True,fivb_vis,9110,1028,54,1545.6349567141226,1687.1376405137569,0.30692071888680855,1535.8134937097448,1696.9591035181347,20,1,2.0,0.6,0.2,0.4,-0.5,105,-1,1.0,0.8,1.0,0.7,0.8,0,,5.0,1.0,5.0,0.574468085106383,-141.50268379963427,-85,2,1.0,-0.20000000000000007,-0.8,-0.29999999999999993,-1.3
